ВАРИАНТ 6

МЕТОД CТРЕЛЬБ

Itr|    z(0)|    y(0)|             Delta|
   1|  0.00000|  1.97988|  0.020122811198041|
   2|  3.00000|  2.04027|  0.040274270010797|
   3|  1.50000|  2.01006|  0.010064990038878|
   4|  0.75000|  1.99497|  0.005031599240759|
   5|  1.12500|  2.00252|  0.002516023664032|
   6|  0.93750|  1.99874|  0.001257955778849|
   7|  1.03125|  2.00063|  0.000628991951872|
   8|  0.98438|  1.99969|  0.000314492412042|
   9|  1.00781|  2.00016|  0.000157247145388|
  10|  0.99609|  1.99992|  7.86232894718e-05|
  11|  1.00195|  2.00004|  3.93117639237e-05|
  12|  0.99902|  1.99998|  1.96558037850e-05|
  13|  1.00049|  2.00001|  9.82796982196e-06|
  14|  0.99976|  2.00000|  4.91391954283e-06|
  15|  1.00012|  2.00000|  2.45702449408e-06|
  16|  0.99994|  2.00000|  1.22844768624e-06|
  17|  1.00003|  2.00000|  6.14288364620e-07|

Максимальная по модулю погрешность: 0.04027427001

       x|    y(x)|     Yпр|    z(x)|            Delta|
  0.150|  9.67004421426054e-06  |   0.00000|  0.04008|  0.08008|  0.11990|  0.15948|  0.19872|  0.23756|  0.27591|  0.31371|  0.35090|  0.38741|  0.42321|  0.45824|  0.49247|  0.52587|  0.55841|  0.59010|  0.62091|  0.65087|  0.67997|  0.70824|  0.73571|  0.76241|  0.78840|  0.81371|  0.83841|  0.86256|  0.88622|  0.90948|  0.93240|  0.95508|  0.97758|  1.00000|
  0.151|  9.82105738278616e-06  |   0.00000|  0.04015|  0.08022|  0.12012|  0.15976|  0.19907|  0.23796|  0.27637|  0.31423|  0.35146|  0.38802|  0.42386|  0.45892|  0.49317|  0.52658|  0.55914|  0.59083|  0.62164|  0.65158|  0.68067|  0.70892|  0.73636|  0.76302|  0.78896|  0.81423|  0.83887|  0.86296|  0.88657|  0.90976|  0.93262|  0.95522|  0.97765|  1.00000|
  0.153|  9.97312399997341e-06  |   0.00000|  0.04022|  0.08036|  0.12033|  0.16004|  0.19941|  0.23837|  0.27684|  0.31474|  0.35203|  0.38863|  0.42450|  0.45959|  0.49387|  0.52730|  0.55987|  0.59156|  0.62237|  0.65230|  0.68137|  0.70959|  0.73700|  0.76363|  0.78953|  0.81474|  0.83934|  0.86337|  0.88691|  0.91004|  0.93283|  0.95536|  0.97772|  1.00000|
  0.154|  1.01262415295178e-05  |   0.00000|  0.04030|  0.08051|  0.12054|  0.16032|  0.19976|  0.23878|  0.27730|  0.31526|  0.35260|  0.38924|  0.42515|  0.46027|  0.49457|  0.52802|  0.56060|  0.59230|  0.62310|  0.65302|  0.68207|  0.71027|  0.73765|  0.76424|  0.79010|  0.81526|  0.83980|  0.86378|  0.88726|  0.91032|  0.93304|  0.95551|  0.97780|  1.00000|
  0.155|  1.02804074411100e-05  |   0.00000|  0.04037|  0.08065|  0.12075|  0.16060|  0.20010|  0.23918|  0.27777|  0.31578|  0.35316|  0.38985|  0.42579|  0.46095|  0.49527|  0.52874|  0.56133|  0.59303|  0.62383|  0.65374|  0.68277|  0.71095|  0.73829|  0.76485|  0.79066|  0.81578|  0.84027|  0.86418|  0.88760|  0.91060|  0.93325|  0.95565|  0.97787|  1.00000|
  0.156|  1.04356192107691e-05  |   0.00000|  0.04044|  0.08079|  0.12097|  0.16088|  0.20045|  0.23959|  0.27823|  0.31630|  0.35373|  0.39046|  0.42644|  0.46162|  0.49597|  0.52946|  0.56206|  0.59376|  0.62456|  0.65446|  0.68347|  0.71162|  0.73894|  0.76546|  0.79123|  0.81630|  0.84073|  0.86459|  0.88795|  0.91088|  0.93347|  0.95579|  0.97794|  1.00000|
  0.157|  1.05918743203981e-05  |   0.00000|  0.04051|  0.08093|  0.12118|  0.16116|  0.20079|  0.24000|  0.27870|  0.31682|  0.35429|  0.39107|  0.42709|  0.46230|  0.49667|  0.53018|  0.56279|  0.59449|  0.62529|  0.65518|  0.68417|  0.71230|  0.73959|  0.76607|  0.79179|  0.81682|  0.84120|  0.86500|  0.88829|  0.91116|  0.93368|  0.95593|  0.97801|  1.00000|
  0.159|  1.07491702580065e-05  |   0.00000|  0.04058|  0.08108|  0.12139|  0.16144|  0.20114|  0.24040|  0.27916|  0.31733|  0.35486|  0.39168|  0.42773|  0.46298|  0.49738|  0.53090|  0.56352|  0.59523|  0.62602|  0.65590|  0.68488|  0.71298|  0.74023|  0.76668|  0.79236|  0.81733|  0.84166|  0.86540|  0.88864|  0.91144|  0.93389|  0.95608|  0.97808|  1.00000|
  0.160|  1.09075045175988e-05  |   0.00000|  0.04066|  0.08122|  0.12161|  0.16172|  0.20148|  0.24081|  0.27963|  0.31785|  0.35543|  0.39229|  0.42838|  0.46365|  0.49808|  0.53161|  0.56425|  0.59596|  0.62675|  0.65661|  0.68558|  0.71365|  0.74088|  0.76729|  0.79293|  0.81785|  0.84213|  0.86581|  0.88898|  0.91172|  0.93411|  0.95622|  0.97816|  1.00000|
  0.161|  1.10668745993969e-05  |   0.00000|  0.04073|  0.08136|  0.12182|  0.16200|  0.20183|  0.24122|  0.28009|  0.31837|  0.35599|  0.39290|  0.42902|  0.46433|  0.49878|  0.53233|  0.56498|  0.59669|  0.62748|  0.65733|  0.68628|  0.71433|  0.74152|  0.76790|  0.79349|  0.81837|  0.84259|  0.86622|  0.88933|  0.91200|  0.93432|  0.95636|  0.97823|  1.00000|
  0.162|  1.12272780093958e-05  |   0.00000|  0.04080|  0.08151|  0.12203|  0.16228|  0.20218|  0.24163|  0.28055|  0.31889|  0.35656|  0.39350|  0.42967|  0.46501|  0.49948|  0.53305|  0.56570|  0.59742|  0.62820|  0.65805|  0.68698|  0.71501|  0.74217|  0.76850|  0.79406|  0.81889|  0.84305|  0.86663|  0.88968|  0.91228|  0.93453|  0.95651|  0.97830|  1.00000|
  0.164|  1.13887122598078e-05  |   0.00000|  0.04087|  0.08165|  0.12224|  0.16256|  0.20252|  0.24203|  0.28102|  0.31941|  0.35713|  0.39411|  0.43032|  0.46568|  0.50018|  0.53377|  0.56643|  0.59816|  0.62893|  0.65877|  0.68768|  0.71568|  0.74282|  0.76911|  0.79463|  0.81941|  0.84352|  0.86703|  0.89002|  0.91256|  0.93474|  0.95665|  0.97837|  1.00000|
  0.165|  1.15511748687291e-05  |   0.00000|  0.04094|  0.08179|  0.12246|  0.16284|  0.20287|  0.24244|  0.28148|  0.31992|  0.35769|  0.39472|  0.43096|  0.46636|  0.50088|  0.53449|  0.56716|  0.59889|  0.62966|  0.65949|  0.68838|  0.71636|  0.74346|  0.76972|  0.79519|  0.81992|  0.84398|  0.86744|  0.89037|  0.91284|  0.93496|  0.95679|  0.97844|  1.00000|
  0.166|  1.17146633602516e-05  |   0.00000|  0.04101|  0.08194|  0.12267|  0.16312|  0.20321|  0.24285|  0.28195|  0.32044|  0.35826|  0.39533|  0.43161|  0.46704|  0.50158|  0.53521|  0.56789|  0.59962|  0.63039|  0.66021|  0.68908|  0.71704|  0.74411|  0.77033|  0.79576|  0.82044|  0.84445|  0.86785|  0.89071|  0.91312|  0.93517|  0.95694|  0.97851|  1.00000|
  0.167|  1.18791752643510e-05  |   0.00000|  0.04109|  0.08208|  0.12288|  0.16340|  0.20356|  0.24325|  0.28241|  0.32096|  0.35882|  0.39594|  0.43225|  0.46771|  0.50228|  0.53593|  0.56862|  0.60035|  0.63112|  0.66093|  0.68978|  0.71771|  0.74475|  0.77094|  0.79632|  0.82096|  0.84491|  0.86825|  0.89106|  0.91340|  0.93538|  0.95708|  0.97859|  1.00000|
  0.168|  1.20447081171093e-05  |   0.00000|  0.04116|  0.08222|  0.12309|  0.16368|  0.20390|  0.24366|  0.28288|  0.32148|  0.35939|  0.39655|  0.43290|  0.46839|  0.50298|  0.53664|  0.56935|  0.60109|  0.63185|  0.66164|  0.69048|  0.71839|  0.74540|  0.77155|  0.79689|  0.82148|  0.84538|  0.86866|  0.89140|  0.91368|  0.93559|  0.95722|  0.97866|  1.00000|
  0.170|  1.22112594603818e-05  |   0.00000|  0.04123|  0.08236|  0.12331|  0.16396|  0.20425|  0.24407|  0.28334|  0.32200|  0.35996|  0.39716|  0.43355|  0.46907|  0.50368|  0.53736|  0.57008|  0.60182|  0.63258|  0.66236|  0.69118|  0.71907|  0.74605|  0.77216|  0.79746|  0.82200|  0.84584|  0.86907|  0.89175|  0.91396|  0.93581|  0.95736|  0.97873|  1.00000|
  0.171|  1.23788268420189e-05  |   0.00000|  0.04130|  0.08251|  0.12352|  0.16424|  0.20459|  0.24447|  0.28381|  0.32251|  0.36052|  0.39777|  0.43419|  0.46975|  0.50439|  0.53808|  0.57081|  0.60255|  0.63331|  0.66308|  0.69189|  0.71975|  0.74669|  0.77277|  0.79802|  0.82251|  0.84631|  0.86947|  0.89209|  0.91424|  0.93602|  0.95751|  0.97880|  1.00000|
  0.172|  1.25474078157550e-05  |   0.00000|  0.04137|  0.08265|  0.12373|  0.16453|  0.20494|  0.24488|  0.28427|  0.32303|  0.36109|  0.39838|  0.43484|  0.47042|  0.50509|  0.53880|  0.57154|  0.60328|  0.63404|  0.66380|  0.69259|  0.72042|  0.74734|  0.77338|  0.79859|  0.82303|  0.84677|  0.86988|  0.89244|  0.91453|  0.93623|  0.95765|  0.97887|  1.00000|
  0.173|  1.27169999413201e-05  |   0.00000|  0.04145|  0.08279|  0.12394|  0.16481|  0.20528|  0.24529|  0.28474|  0.32355|  0.36166|  0.39899|  0.43548|  0.47110|  0.50579|  0.53952|  0.57227|  0.60402|  0.63477|  0.66452|  0.69329|  0.72110|  0.74798|  0.77399|  0.79916|  0.82355|  0.84724|  0.87029|  0.89278|  0.91481|  0.93644|  0.95779|  0.97895|  1.00000|
  0.175|  1.28876007842171e-05  |   0.00000|  0.04152|  0.08294|  0.12416|  0.16509|  0.20563|  0.24570|  0.28520|  0.32407|  0.36222|  0.39960|  0.43613|  0.47178|  0.50649|  0.54024|  0.57299|  0.60475|  0.63549|  0.66524|  0.69399|  0.72178|  0.74863|  0.77460|  0.79972|  0.82407|  0.84770|  0.87070|  0.89313|  0.91509|  0.93666|  0.95794|  0.97902|  1.00000|
  0.176|  1.30592079157221e-05  |   0.00000|  0.04159|  0.08308|  0.12437|  0.16537|  0.20597|  0.24610|  0.28567|  0.32459|  0.36279|  0.40020|  0.43678|  0.47245|  0.50719|  0.54096|  0.57372|  0.60548|  0.63622|  0.66596|  0.69469|  0.72245|  0.74928|  0.77520|  0.80029|  0.82459|  0.84817|  0.87110|  0.89347|  0.91537|  0.93687|  0.95808|  0.97909|  1.00000|
  0.177|  1.32318189131064e-05  |   0.00000|  0.04166|  0.08322|  0.12458|  0.16565|  0.20632|  0.24651|  0.28613|  0.32510|  0.36335|  0.40081|  0.43742|  0.47313|  0.50789|  0.54167|  0.57445|  0.60621|  0.63695|  0.66667|  0.69539|  0.72313|  0.74992|  0.77581|  0.80085|  0.82510|  0.84863|  0.87151|  0.89382|  0.91565|  0.93708|  0.95822|  0.97916|  1.00000|
  0.178|  1.34054313594145e-05  |   0.00000|  0.04173|  0.08336|  0.12480|  0.16593|  0.20666|  0.24692|  0.28660|  0.32562|  0.36392|  0.40142|  0.43807|  0.47381|  0.50859|  0.54239|  0.57518|  0.60695|  0.63768|  0.66739|  0.69609|  0.72381|  0.75057|  0.77642|  0.80142|  0.82562|  0.84910|  0.87192|  0.89416|  0.91593|  0.93730|  0.95836|  0.97923|  1.00000|
  0.179|  1.35800428435751e-05  |   0.00000|  0.04180|  0.08351|  0.12501|  0.16621|  0.20701|  0.24732|  0.28706|  0.32614|  0.36449|  0.40203|  0.43871|  0.47448|  0.50929|  0.54311|  0.57591|  0.60768|  0.63841|  0.66811|  0.69679|  0.72448|  0.75121|  0.77703|  0.80199|  0.82614|  0.84956|  0.87232|  0.89451|  0.91621|  0.93751|  0.95851|  0.97930|  1.00000|
  0.181|  1.37556509602899e-05  |   0.00000|  0.04188|  0.08365|  0.12522|  0.16649|  0.20736|  0.24773|  0.28753|  0.32666|  0.36505|  0.40264|  0.43936|  0.47516|  0.50999|  0.54383|  0.57664|  0.60841|  0.63914|  0.66883|  0.69749|  0.72516|  0.75186|  0.77764|  0.80255|  0.82666|  0.85003|  0.87273|  0.89486|  0.91649|  0.93772|  0.95865|  0.97938|  1.00000|
  0.182|  1.39322533099229e-05  |   0.00000|  0.04195|  0.08379|  0.12543|  0.16677|  0.20770|  0.24814|  0.28799|  0.32718|  0.36562|  0.40325|  0.44001|  0.47584|  0.51070|  0.54455|  0.57737|  0.60914|  0.63987|  0.66955|  0.69820|  0.72584|  0.75251|  0.77825|  0.80312|  0.82718|  0.85049|  0.87314|  0.89520|  0.91677|  0.93793|  0.95879|  0.97945|  1.00000|
  0.183|  1.41098474987222e-05  |   0.00000|  0.04202|  0.08394|  0.12565|  0.16705|  0.20805|  0.24854|  0.28846|  0.32770|  0.36619|  0.40386|  0.44065|  0.47651|  0.51140|  0.54527|  0.57810|  0.60988|  0.64060|  0.67027|  0.69890|  0.72651|  0.75315|  0.77886|  0.80369|  0.82770|  0.85096|  0.87354|  0.89555|  0.91705|  0.93815|  0.95894|  0.97952|  1.00000|
  0.184|  1.42884311388203e-05  |   0.00000|  0.04209|  0.08408|  0.12586|  0.16733|  0.20839|  0.24895|  0.28892|  0.32821|  0.36675|  0.40447|  0.44130|  0.47719|  0.51210|  0.54598|  0.57883|  0.61061|  0.64133|  0.67098|  0.69960|  0.72719|  0.75380|  0.77947|  0.80425|  0.82821|  0.85142|  0.87395|  0.89589|  0.91733|  0.93836|  0.95908|  0.97959|  1.00000|
  0.186|  1.44680018479004e-05  |   0.00000|  0.04216|  0.08422|  0.12607|  0.16761|  0.20874|  0.24936|  0.28938|  0.32873|  0.36732|  0.40508|  0.44195|  0.47787|  0.51280|  0.54670|  0.57956|  0.61134|  0.64206|  0.67170|  0.70030|  0.72787|  0.75445|  0.78008|  0.80482|  0.82873|  0.85188|  0.87436|  0.89624|  0.91761|  0.93857|  0.95922|  0.97966|  1.00000|
  0.187|  1.46485572494193e-05  |   0.00000|  0.04224|  0.08436|  0.12628|  0.16789|  0.20908|  0.24977|  0.28985|  0.32925|  0.36789|  0.40569|  0.44259|  0.47854|  0.51350|  0.54742|  0.58029|  0.61208|  0.64279|  0.67242|  0.70100|  0.72854|  0.75509|  0.78069|  0.80539|  0.82925|  0.85235|  0.87477|  0.89658|  0.91789|  0.93878|  0.95936|  0.97974|  1.00000|
  0.188|  1.48300949726066e-05  |   0.00000|  0.04231|  0.08451|  0.12650|  0.16817|  0.20943|  0.25017|  0.29031|  0.32977|  0.36845|  0.40630|  0.44324|  0.47922|  0.51420|  0.54814|  0.58101|  0.61281|  0.64351|  0.67314|  0.70170|  0.72922|  0.75574|  0.78130|  0.80595|  0.82977|  0.85281|  0.87517|  0.89693|  0.91817|  0.93900|  0.95951|  0.97981|  1.00000|
  0.189|  1.50126126524652e-05  |   0.00000|  0.04238|  0.08465|  0.12671|  0.16845|  0.20977|  0.25058|  0.29078|  0.33029|  0.36902|  0.40691|  0.44388|  0.47990|  0.51490|  0.54886|  0.58174|  0.61354|  0.64424|  0.67386|  0.70240|  0.72990|  0.75638|  0.78191|  0.80652|  0.83029|  0.85328|  0.87558|  0.89727|  0.91845|  0.93921|  0.95965|  0.97988|  1.00000|
  0.190|  1.51961079295493e-05  |   0.00000|  0.04245|  0.08479|  0.12692|  0.16873|  0.21012|  0.25099|  0.29124|  0.33080|  0.36958|  0.40751|  0.44453|  0.48057|  0.51560|  0.54958|  0.58247|  0.61427|  0.64497|  0.67458|  0.70310|  0.73057|  0.75703|  0.78251|  0.80708|  0.83080|  0.85374|  0.87599|  0.89762|  0.91873|  0.93942|  0.95979|  0.97995|  1.00000|
  0.192|  1.53805784501859e-05  |   0.00000|  0.04252|  0.08494|  0.12713|  0.16901|  0.21046|  0.25139|  0.29171|  0.33132|  0.37015|  0.40812|  0.44518|  0.48125|  0.51630|  0.55030|  0.58320|  0.61501|  0.64570|  0.67530|  0.70380|  0.73125|  0.75768|  0.78312|  0.80765|  0.83132|  0.85421|  0.87639|  0.89796|  0.91901|  0.93963|  0.95994|  0.98002|  1.00000|
  0.193|  1.55660218663645e-05  |   0.00000|  0.04259|  0.08508|  0.12735|  0.16929|  0.21081|  0.25180|  0.29217|  0.33184|  0.37072|  0.40873|  0.44582|  0.48193|  0.51700|  0.55101|  0.58393|  0.61574|  0.64643|  0.67601|  0.70450|  0.73193|  0.75832|  0.78373|  0.80822|  0.83184|  0.85467|  0.87680|  0.89831|  0.91929|  0.93985|  0.96008|  0.98009|  1.00000|
  0.194|  1.57524358357364e-05  |   0.00000|  0.04267|  0.08522|  0.12756|  0.16957|  0.21115|  0.25221|  0.29264|  0.33236|  0.37128|  0.40934|  0.44647|  0.48261|  0.51771|  0.55173|  0.58466|  0.61647|  0.64716|  0.67673|  0.70521|  0.73261|  0.75897|  0.78434|  0.80878|  0.83236|  0.85514|  0.87721|  0.89865|  0.91957|  0.94006|  0.96022|  0.98017|  1.00000|
  0.195|  1.59398180215042e-05  |   0.00000|  0.04274|  0.08537|  0.12777|  0.16985|  0.21150|  0.25261|  0.29310|  0.33288|  0.37185|  0.40995|  0.44711|  0.48328|  0.51841|  0.55245|  0.58539|  0.61720|  0.64789|  0.67745|  0.70591|  0.73328|  0.75961|  0.78495|  0.80935|  0.83288|  0.85560|  0.87761|  0.89900|  0.91985|  0.94027|  0.96037|  0.98024|  1.00000|
  0.197|  1.61281660925328e-05  |   0.00000|  0.04281|  0.08551|  0.12799|  0.17013|  0.21184|  0.25302|  0.29357|  0.33339|  0.37242|  0.41056|  0.44776|  0.48396|  0.51911|  0.55317|  0.58612|  0.61794|  0.64862|  0.67817|  0.70661|  0.73396|  0.76026|  0.78556|  0.80992|  0.83339|  0.85607|  0.87802|  0.89934|  0.92013|  0.94049|  0.96051|  0.98031|  1.00000|
  0.198|  1.63174777233488e-05  |   0.00000|  0.04288|  0.08565|  0.12820|  0.17041|  0.21219|  0.25343|  0.29403|  0.33391|  0.37298|  0.41117|  0.44841|  0.48464|  0.51981|  0.55389|  0.58685|  0.61867|  0.64935|  0.67889|  0.70731|  0.73464|  0.76091|  0.78617|  0.81048|  0.83391|  0.85653|  0.87843|  0.89969|  0.92041|  0.94070|  0.96065|  0.98038|  1.00000|
  0.199|  1.65077505940303e-05  |   0.00000|  0.04295|  0.08579|  0.12841|  0.17069|  0.21254|  0.25384|  0.29450|  0.33443|  0.37355|  0.41178|  0.44905|  0.48531|  0.52051|  0.55461|  0.58758|  0.61940|  0.65008|  0.67961|  0.70801|  0.73531|  0.76155|  0.78678|  0.81105|  0.83443|  0.85700|  0.87884|  0.90004|  0.92069|  0.94091|  0.96079|  0.98045|  1.00000|
  0.200|  1.66989823903174e-05  |   0.00000|  0.04303|  0.08594|  0.12862|  0.17097|  0.21288|  0.25424|  0.29496|  0.33495|  0.37411|  0.41239|  0.44970|  0.48599|  0.52121|  0.55533|  0.58831|  0.62013|  0.65081|  0.68033|  0.70871|  0.73599|  0.76220|  0.78739|  0.81161|  0.83495|  0.85746|  0.87924|  0.90038|  0.92097|  0.94112|  0.96094|  0.98053|  1.00000|
  0.201|  1.68911708033903e-05  |   0.00000|  0.04310|  0.08608|  0.12884|  0.17125|  0.21323|  0.25465|  0.29543|  0.33547|  0.37468|  0.41300|  0.45034|  0.48667|  0.52191|  0.55604|  0.58903|  0.62087|  0.65153|  0.68104|  0.70941|  0.73667|  0.76284|  0.78800|  0.81218|  0.83547|  0.85793|  0.87965|  0.90073|  0.92125|  0.94134|  0.96108|  0.98060|  1.00000|
  0.203|  1.70843135300913e-05  |   0.00000|  0.04317|  0.08622|  0.12905|  0.17153|  0.21357|  0.25506|  0.29589|  0.33598|  0.37525|  0.41361|  0.45099|  0.48734|  0.52261|  0.55676|  0.58976|  0.62160|  0.65226|  0.68176|  0.71011|  0.73734|  0.76349|  0.78861|  0.81275|  0.83598|  0.85839|  0.88006|  0.90107|  0.92153|  0.94155|  0.96122|  0.98067|  1.00000|
  0.204|  1.72784082728139e-05  |   0.00000|  0.04324|  0.08637|  0.12926|  0.17181|  0.21392|  0.25546|  0.29636|  0.33650|  0.37581|  0.41422|  0.45164|  0.48802|  0.52331|  0.55748|  0.59049|  0.62233|  0.65299|  0.68248|  0.71081|  0.73802|  0.76414|  0.78922|  0.81331|  0.83650|  0.85886|  0.88046|  0.90142|  0.92181|  0.94176|  0.96137|  0.98074|  1.00000|
  0.205|  1.74734527393916e-05  |   0.00000|  0.04331|  0.08651|  0.12947|  0.17209|  0.21426|  0.25587|  0.29682|  0.33702|  0.37638|  0.41482|  0.45228|  0.48870|  0.52402|  0.55820|  0.59122|  0.62306|  0.65372|  0.68320|  0.71152|  0.73870|  0.76478|  0.78982|  0.81388|  0.83702|  0.85932|  0.88087|  0.90176|  0.92209|  0.94197|  0.96151|  0.98081|  1.00000|
  0.206|  1.76694446433201e-05  |   0.00000|  0.04338|  0.08665|  0.12969|  0.17238|  0.21461|  0.25628|  0.29729|  0.33754|  0.37695|  0.41543|  0.45293|  0.48937|  0.52472|  0.55892|  0.59195|  0.62380|  0.65445|  0.68392|  0.71222|  0.73937|  0.76543|  0.79043|  0.81445|  0.83754|  0.85979|  0.88128|  0.90211|  0.92238|  0.94219|  0.96165|  0.98088|  1.00000|
  0.208|  1.78663817034241e-05  |   0.00000|  0.04346|  0.08679|  0.12990|  0.17266|  0.21495|  0.25668|  0.29775|  0.33806|  0.37751|  0.41604|  0.45358|  0.49005|  0.52542|  0.55964|  0.59268|  0.62453|  0.65518|  0.68464|  0.71292|  0.74005|  0.76608|  0.79104|  0.81501|  0.83806|  0.86025|  0.88168|  0.90245|  0.92266|  0.94240|  0.96179|  0.98096|  1.00000|
  0.209|  1.80642616441906e-05  |   0.00000|  0.04353|  0.08694|  0.13011|  0.17294|  0.21530|  0.25709|  0.29822|  0.33857|  0.37808|  0.41665|  0.45422|  0.49073|  0.52612|  0.56036|  0.59341|  0.62526|  0.65591|  0.68536|  0.71362|  0.74073|  0.76672|  0.79165|  0.81558|  0.83857|  0.86072|  0.88209|  0.90280|  0.92294|  0.94261|  0.96194|  0.98103|  1.00000|
  0.210|  1.82630821954355e-05  |   0.00000|  0.04360|  0.08708|  0.13032|  0.17322|  0.21564|  0.25750|  0.29868|  0.33909|  0.37865|  0.41726|  0.45487|  0.49140|  0.52682|  0.56107|  0.59414|  0.62599|  0.65664|  0.68607|  0.71432|  0.74140|  0.76737|  0.79226|  0.81615|  0.83909|  0.86118|  0.88250|  0.90314|  0.92322|  0.94282|  0.96208|  0.98110|  1.00000|
  0.211|  1.84628410925258e-05  |   0.00000|  0.04367|  0.08722|  0.13054|  0.17350|  0.21599|  0.25791|  0.29915|  0.33961|  0.37921|  0.41787|  0.45551|  0.49208|  0.52752|  0.56179|  0.59487|  0.62673|  0.65737|  0.68679|  0.71502|  0.74208|  0.76801|  0.79287|  0.81671|  0.83961|  0.86165|  0.88291|  0.90349|  0.92350|  0.94304|  0.96222|  0.98117|  1.00000|
  0.212|  1.86635360762688e-05  |   0.00000|  0.04374|  0.08737|  0.13075|  0.17378|  0.21633|  0.25831|  0.29961|  0.34013|  0.37978|  0.41848|  0.45616|  0.49276|  0.52822|  0.56251|  0.59560|  0.62746|  0.65810|  0.68751|  0.71572|  0.74276|  0.76866|  0.79348|  0.81728|  0.84013|  0.86211|  0.88331|  0.90383|  0.92378|  0.94325|  0.96237|  0.98124|  1.00000|
  0.214|  1.88651648930227e-05  |   0.00000|  0.04382|  0.08751|  0.13096|  0.17406|  0.21668|  0.25872|  0.30007|  0.34065|  0.38034|  0.41909|  0.45681|  0.49343|  0.52892|  0.56323|  0.59633|  0.62819|  0.65883|  0.68823|  0.71642|  0.74343|  0.76931|  0.79409|  0.81784|  0.84065|  0.86257|  0.88372|  0.90418|  0.92406|  0.94346|  0.96251|  0.98132|  1.00000|
  0.215|  1.90677252942528e-05  |   0.00000|  0.04389|  0.08765|  0.13118|  0.17434|  0.21702|  0.25913|  0.30054|  0.34116|  0.38091|  0.41970|  0.45745|  0.49411|  0.52962|  0.56395|  0.59705|  0.62893|  0.65955|  0.68895|  0.71712|  0.74411|  0.76995|  0.79470|  0.81841|  0.84116|  0.86304|  0.88413|  0.90452|  0.92434|  0.94368|  0.96265|  0.98139|  1.00000|
  0.216|  1.92712150371976e-05  |   0.00000|  0.04396|  0.08780|  0.13139|  0.17462|  0.21737|  0.25953|  0.30100|  0.34168|  0.38148|  0.42031|  0.45810|  0.49479|  0.53032|  0.56467|  0.59778|  0.62966|  0.66028|  0.68967|  0.71782|  0.74479|  0.77060|  0.79531|  0.81898|  0.84168|  0.86350|  0.88453|  0.90487|  0.92462|  0.94389|  0.96280|  0.98146|  1.00000|
  0.217|  1.94756318843137e-05  |   0.00000|  0.04403|  0.08794|  0.13160|  0.17490|  0.21772|  0.25994|  0.30147|  0.34220|  0.38204|  0.42092|  0.45874|  0.49547|  0.53103|  0.56539|  0.59851|  0.63039|  0.66101|  0.69039|  0.71853|  0.74547|  0.77124|  0.79592|  0.81954|  0.84220|  0.86397|  0.88494|  0.90522|  0.92490|  0.94410|  0.96294|  0.98153|  1.00000|
  0.219|  1.96809736033865e-05  |   0.00000|  0.04410|  0.08808|  0.13181|  0.17518|  0.21806|  0.26035|  0.30193|  0.34272|  0.38261|  0.42152|  0.45939|  0.49614|  0.53173|  0.56610|  0.59924|  0.63112|  0.66174|  0.69110|  0.71923|  0.74614|  0.77189|  0.79652|  0.82011|  0.84272|  0.86443|  0.88535|  0.90556|  0.92518|  0.94431|  0.96308|  0.98160|  1.00000|
  0.220|  1.98872379677528e-05  |   0.00000|  0.04417|  0.08822|  0.13203|  0.17546|  0.21841|  0.26076|  0.30240|  0.34324|  0.38318|  0.42213|  0.46004|  0.49682|  0.53243|  0.56682|  0.59997|  0.63186|  0.66247|  0.69182|  0.71993|  0.74682|  0.77254|  0.79713|  0.82068|  0.84324|  0.86490|  0.88576|  0.90591|  0.92546|  0.94453|  0.96322|  0.98167|  1.00000|
  0.221|  2.00944227559674e-05  |   0.00000|  0.04425|  0.08837|  0.13224|  0.17574|  0.21875|  0.26116|  0.30286|  0.34375|  0.38374|  0.42274|  0.46068|  0.49750|  0.53313|  0.56754|  0.60070|  0.63259|  0.66320|  0.69254|  0.72063|  0.74750|  0.77318|  0.79774|  0.82124|  0.84375|  0.86536|  0.88616|  0.90625|  0.92574|  0.94474|  0.96337|  0.98175|  1.00000|
  0.222|  2.03025257519140e-05  |   0.00000|  0.04432|  0.08851|  0.13245|  0.17602|  0.21910|  0.26157|  0.30333|  0.34427|  0.38431|  0.42335|  0.46133|  0.49817|  0.53383|  0.56826|  0.60143|  0.63332|  0.66393|  0.69326|  0.72133|  0.74817|  0.77383|  0.79835|  0.82181|  0.84427|  0.86583|  0.88657|  0.90660|  0.92602|  0.94495|  0.96351|  0.98182|  1.00000|
  0.223|  2.05115447450277e-05  |   0.00000|  0.04439|  0.08865|  0.13266|  0.17630|  0.21944|  0.26198|  0.30379|  0.34479|  0.38487|  0.42396|  0.46197|  0.49885|  0.53453|  0.56898|  0.60216|  0.63405|  0.66466|  0.69398|  0.72203|  0.74885|  0.77447|  0.79896|  0.82237|  0.84479|  0.86629|  0.88698|  0.90694|  0.92630|  0.94516|  0.96365|  0.98189|  1.00000|
  0.225|  2.07214775298503e-05  |   0.00000|  0.04446|  0.08880|  0.13288|  0.17658|  0.21979|  0.26238|  0.30426|  0.34531|  0.38544|  0.42457|  0.46262|  0.49953|  0.53523|  0.56970|  0.60289|  0.63479|  0.66539|  0.69470|  0.72273|  0.74953|  0.77512|  0.79957|  0.82294|  0.84531|  0.86676|  0.88738|  0.90729|  0.92658|  0.94538|  0.96380|  0.98196|  1.00000|
